largest,largest+,smallest,primary,UWA,VWA,VWANLrg,concat
0.5929715729752825,0.589220715991402,0.5500793227591735,0.6494733536026629,0.6261861153707304,0.6340157188231749,0.5929715729752825,0.5929715729752825
0.6139288924311133,0.6200954655326377,0.563604420153059,0.6521287084030521,0.6283708902844477,0.6124250630473924,0.6139288924311133,0.6139288924311133
0.5651478406606213,0.577891050756407,0.5685927389369235,0.6682734194793186,0.5738370866954504,0.5975032465009934,0.5651478406606213,0.5651478406606213
0.5836617616193652,0.5738293183461206,0.5452910379888529,0.6640500045649285,0.566509642965416,0.6188900678622233,0.5836617616193652,0.5836617616193652
0.615514014263037,0.5952448645959201,0.5504211386736797,0.645432799708557,0.6058532944772195,0.5920048807069918,0.615514014263037,0.615514014263037
0.6081512950930527,0.6086408138064857,0.5662334989562814,0.6791454825318345,0.6161497074647929,0.6092170640637403,0.6081512950930527,0.6081512950930527
0.6258700729673183,0.618744313011829,0.5561512202755255,0.6146944544707285,0.6482094318517703,0.6039248187408356,0.6258700729673183,0.6258700729673183
0.5931584901899866,0.5955472445791395,0.5420508702100345,0.6309886195489129,0.5879120234947917,0.5943748497869172,0.5931584901899866,0.5931584901899866
0.6087860596200995,0.6012333020186513,0.5582424443782508,0.6536567264876535,0.6155168068189629,0.6170806314872946,0.6087860596200995,0.6087860596200995
0.6202436909597043,0.6068269976726144,0.543160072407551,0.688826609990554,0.6021478878595659,0.6026194496417652,0.6202436909597043,0.6202436909597043
0.598300911105639,0.5646330952967249,0.5492089386850529,0.6509152601708665,0.5918523762620045,0.6282227283920216,0.598300911105639,0.598300911105639
0.6012104410523194,0.5519442923312113,0.5775720446300225,0.6601108007762799,0.6189677596002464,0.598007506788053,0.6012104410523194,0.6012104410523194
0.6030009377930603,0.5920395684399038,0.5528509201181444,0.6836613062384762,0.5877274732466046,0.6159576736889156,0.6030009377930603,0.6030009377930603
0.6010100244624772,0.5981060525685601,0.5498540435838287,0.6304579844887698,0.5949747342320085,0.6078576993146263,0.6010100244624772,0.6010100244624772
0.6040396755896679,0.6035989628942805,0.5654916235970169,0.6635389264826805,0.5968966957994929,0.597600691403813,0.6040396755896679,0.6040396755896679
0.6263054668915466,0.6085934195129187,0.5554957340555864,0.6436612203628747,0.6084560742323772,0.6164275943150042,0.6263054668915466,0.6263054668915466
0.6208065530518017,0.5968247150680308,0.5836725928425703,0.6588180214044742,0.6194873525486647,0.6204230645334479,0.6208065530518017,0.6208065530518017
0.5945634131123224,0.5521585062924549,0.5638957889408192,0.6604971905329474,0.6317118538313928,0.5928181250956523,0.5945634131123224,0.5945634131123224
0.6182605273514364,0.6044514408150772,0.5547947002492457,0.6534228520198574,0.6083868992959902,0.595073389012783,0.6182605273514364,0.6182605273514364
0.5930357311452334,0.588503892403162,0.5776692501580708,0.6275029050827193,0.5799952507245506,0.5951957931719152,0.5930357311452334,0.5930357311452334
0.6158419712329437,0.6109470106261097,0.5742986061715055,0.641331376834645,0.599628601990563,0.6051099805070344,0.6158419712329437,0.6158419712329437
0.6013070793101994,0.5875672864752428,0.5680426135964357,0.6743568910384942,0.5874098747733694,0.5920928729041054,0.6013070793101994,0.6013070793101994
0.6219471414742894,0.6046551875861664,0.5346103077058462,0.6661966672770555,0.60500131999648,0.6175002199994133,0.6219471414742894,0.6219471414742894
0.6149010534305354,0.5544282645022679,0.5960574398148998,0.6360968996300331,0.5988976011654455,0.5846386445574796,0.6149010534305354,0.6149010534305354
0.630034782759048,0.6341614530951468,0.5639360135557663,0.6498694389365208,0.624251104431848,0.6093120967346857,0.630034782759048,0.630034782759048
0.5823531270239957,0.5118272435745541,0.5723520212312213,0.6339495284543704,0.5700740881158871,0.5818555202755004,0.5823531270239957,0.5823531270239957
0.6237152969026497,0.6170500755880044,0.5537817440320634,0.64426551961178,0.6264516998511678,0.5947281761610669,0.6237152969026497,0.6237152969026497
0.5759940247709359,0.582527379626767,0.5718928945662076,0.6437525723114706,0.5874903217157443,0.5825383232697416,0.5759940247709359,0.5759940247709359
0.6169428271537378,0.6073557072668934,0.5641598411516505,0.6361213266884345,0.5870989542683018,0.6073497265308442,0.6169428271537378,0.6169428271537378
0.6140186384816456,0.6165219133753238,0.579125319264749,0.6788729602959636,0.6041102158738134,0.6044332190859009,0.6140186384816456,0.6140186384816456
0.5871852352995138,0.5678836803962939,0.5141586781029264,0.6527608325183254,0.5875493074029906,0.6129913540042198,0.5871852352995138,0.5871852352995138
0.619511665825992,0.5964791375851917,0.5800214665274666,0.6224015445766505,0.6261862309235299,0.5986815094605216,0.619511665825992,0.619511665825992
0.5887219781441642,0.5905352199410981,0.5490615903499043,0.6584798857814731,0.5659338622905578,0.5977568260285728,0.5887219781441642,0.5887219781441642
0.6082566224781185,0.5974160146727648,0.5410001625148004,0.6431687123481846,0.5915916003064565,0.6180728066306038,0.6082566224781185,0.6082566224781185
0.5916651135471556,0.577294522288677,0.5379497692911562,0.6487923289344752,0.6028927556858293,0.5940004405211704,0.5916651135471556,0.5916651135471556
0.5749358001220153,0.5798476228310373,0.5465034121703106,0.6938200771998004,0.5791921456237674,0.6274903168139835,0.5749358001220153,0.5749358001220153
0.5883576001039601,0.5674356323202875,0.5474628653434356,0.6753404000392009,0.587236074150663,0.5960472566401681,0.5883576001039601,0.5883576001039601
0.5867761478146576,0.5579822030185373,0.5730446737471862,0.6398513475218011,0.5801997250381472,0.6115574624949012,0.5867761478146576,0.5867761478146576
0.6164867058563102,0.6142129413275833,0.5493696589079918,0.6283237639607391,0.6246580471314219,0.5718066862888173,0.6164867058563102,0.6164867058563102
0.6072257331885059,0.5864181149402588,0.5606824577861164,0.6678255864343534,0.5976751505875383,0.6119531944307297,0.6072257331885059,0.6072257331885059
0.6281707495883242,0.6035153165956103,0.5505557623333559,0.6568361784460307,0.6120646387403849,0.6428895693758319,0.6281707495883242,0.6281707495883242
0.5762469087436645,0.5592603021473519,0.5418635684728581,0.6658747121611135,0.5783159080335937,0.6045915868857276,0.5762469087436645,0.5762469087436645
0.6296627286058157,0.6127880917466729,0.5640538970201698,0.677963414392453,0.6504800376283097,0.6083972000110671,0.6296627286058157,0.6296627286058157
0.597612053872271,0.5524164815358176,0.5564630281065709,0.657626619749403,0.5736100676788944,0.6142883398196304,0.597612053872271,0.597612053872271
0.5882764760283149,0.6015292555107074,0.563130767479984,0.6477726927692439,0.6167872381495663,0.5887835388954673,0.5882764760283149,0.5882764760283149
0.6066076521971655,0.5989810812015331,0.5484585301720296,0.6817408738508904,0.5946385595864159,0.619763347891969,0.6066076521971655,0.6066076521971655
0.6112012053806449,0.6026751946943888,0.5726919562625938,0.6668943654499151,0.598841817994784,0.6006026903224635,0.6112012053806449,0.6112012053806449
0.6309669310449443,0.6057643132665886,0.5796587642121382,0.633999244930476,0.6414163741169332,0.6044727603692628,0.6309669310449443,0.6309669310449443
0.5781603803875911,0.5427084467599766,0.577324164272492,0.635956846673906,0.5797504474244823,0.5899553552731872,0.5781603803875911,0.5781603803875911
0.5989699863012571,0.5980283693005405,0.5568497832633755,0.6632056982898188,0.5995959008090219,0.6102419379191637,0.5989699863012571,0.5989699863012571
0.6028897370423505,0.593566064237098,0.5782902790184278,0.6570424610941655,0.6001287268374402,0.6054793119730997,0.6028897370423505,0.6028897370423505
0.5875491182704885,0.569064470043682,0.5254181051384634,0.6549116899098865,0.603247769968822,0.6215103062676696,0.5875491182704885,0.5875491182704885
0.5940812275972391,0.6123944663329087,0.5464614746571081,0.6701298979220612,0.6242497852297302,0.5931006902272121,0.5940812275972391,0.5940812275972391
0.5887512613963147,0.59393829803368,0.5586775316880254,0.6080626113282397,0.5962511009875348,0.5998150924246225,0.5887512613963147,0.5887512613963147
0.6075812568818564,0.6101330055287887,0.5651802827896788,0.6518915670272664,0.5947933840964305,0.5815219607683211,0.6075812568818564,0.6075812568818564
0.5905842619157526,0.5948410356493844,0.5582392090639773,0.6427185663834184,0.5983557225413261,0.5990452205517153,0.5905842619157526,0.5905842619157526
0.5918277895526046,0.6122986865060485,0.5709647187738801,0.6632007480215024,0.6007728131262886,0.590348486814597,0.5918277895526046,0.5918277895526046
0.5981205427544196,0.5955456357293649,0.5689082787758509,0.6529756451696541,0.6014684840937649,0.6419473718238831,0.5981205427544196,0.5981205427544196
0.5947587588841229,0.6013594095562849,0.5628911931551338,0.6556452751626282,0.5958432124874405,0.6151128998744766,0.5947587588841229,0.5947587588841229
0.5915980857411746,0.5886260072599954,0.5916581566248172,0.6484926476896415,0.5874789394342467,0.6186128202707767,0.5915980857411746,0.5915980857411746
0.5973095792413886,0.5999190462383772,0.5403405225249536,0.6522447386046574,0.616574852087143,0.6007257131538379,0.5973095792413886,0.5973095792413886
0.6436016792649127,0.6056687878335058,0.5422706165293124,0.6578234746551578,0.5999650388097406,0.5819205535145864,0.6436016792649127,0.6436016792649127
0.6732169054093199,0.6517814593670282,0.5622615298841016,0.6608501163645889,0.6673674768031845,0.6347782480992472,0.6732169054093199,0.6732169054093199
0.6366205309046808,0.6155650796827995,0.5477037106810863,0.6640231867565213,0.6154414491849218,0.596202188848529,0.6366205309046808,0.6366205309046808
0.5621680165477568,0.5771355690954663,0.5351121974604283,0.6520906838825914,0.5926505706786297,0.6013801634061391,0.5621680165477568,0.5621680165477568
0.6135914267636824,0.6016398778380746,0.550603204925413,0.6761192204814673,0.6072521475677123,0.6072004355973036,0.6135914267636824,0.6135914267636824
0.5784787578559074,0.5872676214707578,0.5547597261224876,0.6589110122812029,0.6086560553950829,0.6085685683388646,0.5784787578559074,0.5784787578559074
0.5790512561637622,0.5873300850123641,0.5662306307888152,0.6541108470017516,0.5852376980817348,0.6119763545644763,0.5790512561637622,0.5790512561637622
0.6090727781996226,0.6292562124081175,0.5518023624007133,0.6651879424764339,0.6158972113085205,0.601656012023101,0.6090727781996226,0.6090727781996226
0.6166303345964214,0.608975728226361,0.55998156574154,0.6624108284874138,0.6076970344252461,0.601637137715615,0.6166303345964214,0.6166303345964214
0.5993217364278728,0.5978774555060925,0.5394602533280924,0.6564080507583296,0.5918718063566643,0.6166592015015646,0.5993217364278728,0.5993217364278728
0.5939615359338499,0.5948099201204466,0.5790849399857806,0.6666220483361663,0.6046171218267743,0.5709924302622225,0.5939615359338499,0.5939615359338499
0.5590220585860544,0.5701409013103617,0.5483994092656044,0.658819609709662,0.5809485221363915,0.5823402125117075,0.5590220585860544,0.5590220585860544
0.5992400797945466,0.5989417277508351,0.5387594405021674,0.6637237255355449,0.6040371126542217,0.6150761382715472,0.5992400797945466,0.5992400797945466
0.5769067278287462,0.5549816513761467,0.5523822629969419,0.6500135286614356,0.5924006116207952,0.6104067278287462,0.5769067278287462,0.5769067278287462
0.6149796260052094,0.593415568240486,0.5620305741178804,0.6599029408653337,0.6184856448653742,0.5768101062014531,0.6149796260052094,0.6149796260052094
0.5876496881101319,0.5863675880419288,0.5535657310458483,0.6280517145094954,0.600716570997023,0.6073407546827387,0.5876496881101319,0.5876496881101319
0.6062878551550961,0.567401866156835,0.5482553811846174,0.6556882086435538,0.6018278576877817,0.650557345251369,0.6062878551550961,0.6062878551550961
0.5975538086366459,0.6001711576619561,0.5771966495509004,0.6649749699046817,0.6093864073552354,0.6144423743960256,0.5975538086366459,0.5975538086366459
0.5744767865715962,0.5670620032361884,0.5270275076014865,0.6598495073883729,0.5958676363377727,0.5773958759342568,0.5744767865715962,0.5744767865715962
0.5950365618003671,0.5864927060839857,0.5416339166385277,0.6356444976625097,0.5842709063410676,0.6071500523527525,0.5950365618003671,0.5950365618003671
0.5862715166859029,0.5846395373369572,0.5857626866227336,0.634445104714878,0.5836342876999641,0.6171767377787706,0.5862715166859029,0.5862715166859029
0.5788033835487226,0.5810295620736823,0.5497083827449933,0.677858735250938,0.5908744878121275,0.6376606321255153,0.5788033835487226,0.5788033835487226
0.628587506228558,0.6196341330706362,0.54804437597008,0.6546829662439114,0.6323403914111765,0.6241731052296977,0.628587506228558,0.628587506228558
0.6102335016617031,0.5838497253102977,0.5643378159239871,0.641745419951454,0.6266008151285893,0.6241313824506884,0.6102335016617031,0.6102335016617031
0.6029568404829486,0.5906808052317452,0.5397885165812759,0.6658856332089657,0.5787796561758037,0.615259653319528,0.6029568404829486,0.6029568404829486
0.594140098848948,0.597574403094972,0.5360465338662834,0.6446004481890907,0.581544917803466,0.6018529396496846,0.594140098848948,0.594140098848948
0.5871821448121977,0.586501349087039,0.5844811919760582,0.6558809421165441,0.5832001845095353,0.6100207573227222,0.5871821448121977,0.5871821448121977
0.5898876054865451,0.5918386398147918,0.5476649822010904,0.6744499002205651,0.5774906026735704,0.5881077145204252,0.5898876054865451,0.5898876054865451
0.618628795981956,0.5990646653955262,0.5619041529088964,0.657433560148928,0.6373703669255453,0.5792156908338372,0.618628795981956,0.618628795981956
0.5897968303960941,0.5461136935036193,0.5779951784080234,0.6623752533573137,0.6171728932895965,0.5960959089430499,0.5897968303960941,0.5897968303960941
0.5806416719565273,0.564031983968164,0.5387545153586241,0.6303737985508276,0.5905334741432561,0.594308015064005,0.5806416719565273,0.5806416719565273
0.5840610062999307,0.5844916986167176,0.5332336829541552,0.6618301087822388,0.5829068634902405,0.5909661582808339,0.5840610062999307,0.5840610062999307
0.5862182184391684,0.5862513278242996,0.5578931394594893,0.6554613486187405,0.5823140701091231,0.6096431084194407,0.5862182184391684,0.5862182184391684
0.6127755586382096,0.6301873548042051,0.5521167248842612,0.6419408286994616,0.6273761970818779,0.6260424849163505,0.6127755586382096,0.6127755586382096
0.6175662026261473,0.6109173949321506,0.5360151069342585,0.6309802360540717,0.6097287485544479,0.6189012340257345,0.6175662026261473,0.6175662026261473
0.6081505924286092,0.5789287554126116,0.5695362209877058,0.6429669161035964,0.6182170056945546,0.6241454687217187,0.6081505924286092,0.6081505924286092
0.6229582011177603,0.6216439047987028,0.5584025215018269,0.6593250838955318,0.6368800065714816,0.6109165695649131,0.6229582011177603,0.6229582011177603
0.5774656333735856,0.578872191313687,0.5673498649322753,0.6320344040179332,0.5944424606041112,0.6074612992124911,0.5774656333735856,0.5774656333735856
0.6147698870447275,0.6195151658780833,0.5551204644972126,0.6468842729970327,0.6116917938642057,0.6181841730345811,0.6147698870447275,0.6147698870447275
