largest,largest+,smallest,lung,UWA,VWA,VWANLrg,cosine,concat
0.6029551542383134,0.6021774820703362,0.6372591376479737,0.6089278901182754,0.6308649442668279,0.5702929231832714,0.5983755292491143,0.5,0.6201071459431435
0.6348119751734209,0.6346294267981015,0.6125410733844469,0.5768865234746245,0.6123585250091275,0.5828769623950347,0.5755750273822563,0.5,0.6125410733844469
0.6064662793634756,0.5986360191967669,0.60680306474699,0.6324724580097526,0.6308832196682664,0.6191799275911426,0.603940388987118,0.5,0.5945945945945946
0.6373303997066373,0.6708837550421709,0.7047121378804547,0.6462186412744918,0.6132196552988632,0.6244041070773744,0.6024935826916025,0.5,0.6084525119178584
0.6052281789986708,0.6068232166592822,0.6005316792202038,0.58328530259366,0.6475852902082411,0.618520159503766,0.615595923792645,0.5,0.6229508196721312
0.6223835967535242,0.6191371208885091,0.5917129431866723,0.6235700018158707,0.6130713370354549,0.6111917983767621,0.5837676206749253,0.5,0.5870995301153353
0.6124629613001706,0.6130017060249618,0.6458651342372272,0.563390441839495,0.6322169345425159,0.606087815390141,0.6032145101912544,0.5,0.6356289844661938
0.5748227276913159,0.5899254074960862,0.6387328483285754,0.5447081920399786,0.63882493783958,0.6156183810663965,0.6101850999171194,0.5,0.5479325904779445
0.6196153511443738,0.6238795579148899,0.5932468888695501,0.5673026430946964,0.5948133321730049,0.5814115394656688,0.5542598555391176,0.5,0.5927247411017318
0.5966146993318485,0.5994654788418708,0.6711804008908686,0.5669072737368129,0.6352783964365256,0.5982182628062361,0.567750556792873,0.5,0.6114031180400891
0.6148800276195409,0.6216986017607458,0.6126359399274987,0.5644502228826151,0.5846711548420508,0.5928707060245123,0.597272570343518,0.5,0.5960642154324184
0.6101520226745684,0.6244954049643563,0.6214893068796702,0.6633757357129295,0.6271579489822211,0.6146182255432449,0.6112685733917376,0.5,0.6000171777033411
0.5978175383405426,0.6056822650412899,0.6365513173417223,0.6497068280688482,0.6331104994101455,0.6143334644121117,0.6079433739677547,0.5,0.5658670861187574
0.6063643888531224,0.6074680400993286,0.6307366872068426,0.5823935976718807,0.6563965786811368,0.6402096937367792,0.6395658971764923,0.5,0.6369907109353444
0.6130242072962837,0.6094442550289806,0.6134503920900102,0.5812015503875969,0.6108080463689055,0.6071428571428571,0.5912887828162291,0.5,0.6131946812137743
0.6300649008945799,0.625855113138046,0.6121733029293106,0.6274986963323483,0.690317488159972,0.6146290124539554,0.6077004034379934,0.5,0.6407647781091037
0.6191384242003987,0.6020629279708763,0.6223454970962988,0.6353972398358821,0.6304931958048019,0.6006760856375141,0.5742394036577967,0.5,0.590621478720638
0.6428817946505608,0.6379637618636755,0.618809318377912,0.6049607878898413,0.6365832614322692,0.5968938740293356,0.6270060396893874,0.5,0.614495254529767
0.6081672772763828,0.611652220534358,0.629166294343669,0.5603530992132029,0.6594584934322223,0.6395317665981592,0.6247877758913413,0.5,0.6213921901528013
0.6136206896551725,0.6166379310344827,0.6328448275862069,0.5891851295531355,0.6619827586206897,0.6596551724137931,0.6498275862068965,0.5,0.6239655172413793
0.5978375527426161,0.6289556962025317,0.6207805907172996,0.6375753149534417,0.6231540084388185,0.5686533052039381,0.5755098452883263,0.5,0.5960794655414908
0.5707847972111215,0.5791174219879262,0.6286880367315705,0.5726364335126826,0.6346399115721453,0.5659382705552249,0.5693393418926962,0.5,0.5457444094889891
0.6175140721601919,0.6277567592507152,0.6439051397988373,0.5656732891832229,0.6636523022976839,0.6177909015410169,0.6164990310971671,0.5,0.6420596105933376
0.6083393371757925,0.6179755043227666,0.6228386167146974,0.5970749542961609,0.6744416426512968,0.6597622478386167,0.649135446685879,0.5,0.6190561959654178
0.589845826687932,0.5864788233209286,0.6151869572922205,0.6511272449369507,0.593478646110225,0.562555378344852,0.5792131844763424,0.5,0.5867446393762183
0.6139009865789707,0.6266998489023198,0.6154119633810328,0.5828386400431732,0.62643320593725,0.5997689094302728,0.6052795307083815,0.5,0.6076793173940094
0.5826928293697441,0.6120806582873678,0.5388371462157518,0.6136032093362509,0.5877565783524731,0.6087349669952076,0.6042137625463423,0.5,0.5361244235464327
0.5850974540706891,0.5791289751002517,0.6532686748111536,0.6076613608535946,0.6477664832602816,0.6028163760141751,0.5766110230345985,0.5,0.5997388790450434
0.6099929996499825,0.6137556877843893,0.6158557927896395,0.6301118650284248,0.626618830941547,0.5845292264613231,0.5619530976548828,0.5,0.5795414770738537
0.6347408481333816,0.641264951069228,0.6313881841246829,0.5673758865248227,0.6767850670532801,0.6548568321855744,0.5996737948532077,0.5,0.5877129394708228
0.6325207468879668,0.6329529737206085,0.6628630705394191,0.6267668634818393,0.6902662517289073,0.6186030428769018,0.6190352697095436,0.5,0.645746887966805
0.5966629381058911,0.6144668158090977,0.6566927665920954,0.6339977851605758,0.6322706935123042,0.5900447427293065,0.6195935868754661,0.5,0.5805369127516778
0.5952483060296766,0.6272407582125397,0.6190925465305772,0.6138344226579521,0.6353031992452183,0.584441204219916,0.5668582211167339,0.5,0.6045973068016125
0.6259164535379369,0.6187553282182439,0.5865302642796248,0.5612823237690401,0.6179880647911339,0.615771526001705,0.6086956521739131,0.5,0.6
0.63254194930382,0.6389682256337023,0.606033559443056,0.5604453870625663,0.6292395573009639,0.647179578721885,0.623527311674402,0.5,0.6281685112459836
0.6326308139534884,0.6311773255813954,0.6173691860465116,0.581772784019975,0.6436228197674418,0.6184593023255814,0.5934774709302325,0.5,0.5995639534883721
0.5753880266075388,0.5614375461936437,0.6349778270509978,0.6084905660377359,0.5828713968957872,0.5577420546932742,0.5579268292682927,0.5,0.5568181818181818
0.6367239101717305,0.6295904887714663,0.6762659621312197,0.5991214667685256,0.6533685601056803,0.6029062087186261,0.5878467635402906,0.5,0.6048436811977103
0.593047980031432,0.6056207821022465,0.622631043727466,0.6060826807503187,0.6218914671350652,0.6198576315059628,0.6071923823610983,0.5,0.5820467782194694
0.5999269272926562,0.5874132261600292,0.6008403361344538,0.6295259425158641,0.6000182681768359,0.6167336499817319,0.5992875411033979,0.5,0.57955791012057
0.6233673922701022,0.6238116392714349,0.6113727232341182,0.6220412800605946,0.6060417592181253,0.5861394935584184,0.5958240781874722,0.5,0.6172367836517103
0.6068806933757849,0.6135137525426727,0.5977712921199257,0.5559521684811708,0.6103298841425665,0.5967100026532237,0.5836207658972318,0.5,0.5727425488635358
0.642189956533802,0.6463516137982058,0.5667252381392768,0.6334776334776335,0.6396929621751596,0.6095440673263665,0.648201239249052,0.5,0.6535651530565061
0.5890740740740741,0.6239814814814815,0.6524074074074074,0.6368140943292347,0.5690740740740741,0.5494444444444444,0.5447222222222222,0.5,0.5893518518518519
0.6407032886945432,0.6254441104126811,0.617290698733716,0.5878501273190251,0.6295891409310376,0.6018948710941059,0.5924205156235766,0.5,0.6063587501138744
0.5921572146446519,0.5992462311557789,0.6110014357501795,0.5826340751550529,0.6016690595836325,0.5881191672648959,0.5855168700646087,0.5,0.5803122756640344
0.5703862660944206,0.5695278969957082,0.611931330472103,0.6697034655234012,0.5975965665236052,0.5497854077253219,0.5428326180257511,0.5,0.5527038626609442
0.6416055784015734,0.6330234221348113,0.5776863937064187,0.6324458915916491,0.6341855891292687,0.5987841945288754,0.6260504201680672,0.5,0.6641337386018237
0.6182719546742209,0.6212818696883853,0.59375,0.579960065347613,0.6327903682719547,0.6211048158640227,0.6059667138810199,0.5,0.5747167138810199
0.6367260164762157,0.6397377978563203,0.5809194791389849,0.5574516496018203,0.6482416511648508,0.6330941624590309,0.623881654708123,0.5,0.65205066879263
0.5916089965397924,0.5929065743944637,0.575,0.6154120585087406,0.6137543252595156,0.5759515570934256,0.5843425605536332,0.5,0.5794982698961938
0.6140286109829257,0.609598523304107,0.6450392247346562,0.597927090779128,0.63682510383018,0.5678818643285648,0.5755422242731887,0.5,0.5705583756345177
0.6071748878923767,0.608609865470852,0.634439461883408,0.6338101884159106,0.6545291479820627,0.635067264573991,0.6315695067264574,0.5,0.6010762331838565
0.5948966124065113,0.6071271447426309,0.5867135943686758,0.5358703568827385,0.5947206335239771,0.6099428068631764,0.6126704795424549,0.5,0.5983282006159261
0.6172941284235596,0.626912155354035,0.6180269304754054,0.6105439019862632,0.6544838325547312,0.6213245397087112,0.6106989099569479,0.5,0.6271869561234772
0.5928533708854075,0.622865692659743,0.6529660271079035,0.6405454545454545,0.6281464530892449,0.5616968843513466,0.5704101390600247,0.5,0.5837000528076043
0.627973020944267,0.6269968051118211,0.6156372026979056,0.679798356982823,0.6264643237486688,0.6090699325523606,0.6040113596024139,0.5,0.6025914093006745
0.58,0.6214414414414414,0.605945945945946,0.6034870641169854,0.6174774774774775,0.5727927927927928,0.5595495495495495,0.5,0.567027027027027
0.5874847054710715,0.5947386820485929,0.6340674707219017,0.5876588021778585,0.6014682747771368,0.6005069043873449,0.5929907358853347,0.5,0.5843384023772068
0.6492141974218611,0.6417976337630231,0.6006533639413738,0.6015498287979816,0.6417093413385132,0.6327918064630055,0.5949143563482253,0.5,0.6282006003884867
0.6108052305574673,0.6082243633860978,0.6268066070199587,0.6188316400580551,0.583792154163799,0.5708017894012388,0.5622849277357193,0.5,0.5670165175498968
0.6137886716239787,0.621775452125218,0.6000183604149454,0.6154910096818811,0.644083356283852,0.6087395575139998,0.6095657761865418,0.5,0.6064445056458276
0.5641817379797088,0.576444640494045,0.5863255403617115,0.5402107598447032,0.6125275694750772,0.5863255403617115,0.5989413321570357,0.5,0.556771063078959
0.5866448571153661,0.584431829115751,0.5912633503319542,0.6142962146269754,0.5987684018089099,0.5948234388530742,0.5786587125950159,0.5,0.5840469546810353
0.6279832153160241,0.6445493487192936,0.5955066002272926,0.5353553809610817,0.6128158055774107,0.6379054113121776,0.6445493487192936,0.5,0.6084447941253606
0.585190323419752,0.5954218330009537,0.6549900286135437,0.5371050698016164,0.6340934709095638,0.5947281713344317,0.5922136477932888,0.5,0.560738749674846
0.6055305238978709,0.616397208233943,0.5815001325205407,0.6022500453638178,0.5982860676738228,0.5913949995582649,0.5905115292870395,0.5,0.5648908914215036
0.570685620178556,0.5698188437202045,0.5903614457831325,0.5688653451811346,0.5514431828031551,0.5916616104706596,0.5851607870330242,0.5,0.5747594695328075
0.6121704224067147,0.6222972356536812,0.6160934221330171,0.5508256880733945,0.6403612809050269,0.6200164218593194,0.616640817443664,0.5,0.6075175622662166
0.6001494768310912,0.6221973094170403,0.6964686098654709,0.5957327344188658,0.6465807174887892,0.5552130044843049,0.608837817638266,0.5,0.6270553064275037
0.5864257382106655,0.5814014984574702,0.6126046716615249,0.6270967741935484,0.5945350374614368,0.5882767739092111,0.5869546055531071,0.5,0.5895989422653151
0.6200825309491059,0.6205410362219166,0.5868867491976157,0.6149435916404661,0.6587803759743237,0.6122879413113251,0.5929390187987161,0.5,0.6049060064190738
0.6001926782273603,0.6043965668243125,0.5954633035557891,0.57131737692158,0.6218251882991768,0.5880189174986863,0.5787353301804169,0.5,0.5811000175162024
0.6487595597836224,0.6498787539638127,0.6567804514083193,0.6422887457370215,0.6575265808617795,0.6292669278119754,0.6607908972206678,0.5,0.6396194739787353
0.6032969001970973,0.6139580720301021,0.5863644508152661,0.6054211700120089,0.643612255868124,0.6117183300483784,0.5926357283640925,0.5,0.6144956101057159
0.655359565807327,0.6481230212573497,0.6340117593848937,0.6038195094551582,0.6590682948891904,0.6473993668023519,0.6312075983717774,0.5,0.5971053821800091
0.5693646649260227,0.6060052219321149,0.6129677980852916,0.627672518685903,0.5957354221061792,0.5636205395996519,0.5899912967798085,0.5,0.5748476936466492
0.6355645087446204,0.6435308121966853,0.6636754875927113,0.5865691239917464,0.656441717791411,0.6422488783078473,0.6573573848548667,0.5,0.6622104202911822
0.6242633058300843,0.6274367576389519,0.5918034273279535,0.557984438680993,0.6162843412820745,0.6307915495511832,0.6076706863722913,0.5,0.6083053767340647
0.6802158273381295,0.6887589928057554,0.6292266187050359,0.6325062927004674,0.6611510791366907,0.6571942446043165,0.6611510791366907,0.5,0.6649280575539568
0.6394611038678836,0.641199478487614,0.6099087353324641,0.6253068932955619,0.6061712299000435,0.5994784876140808,0.5647109952194698,0.5,0.5672316384180791
0.6420498662755586,0.6417910447761194,0.6219480631524459,0.6758326878388846,0.6723319817099473,0.6482615822621,0.631093089465965,0.5,0.5888189112242257
0.6277060055865922,0.627967877094972,0.6300628491620112,0.6389934614622548,0.6291899441340782,0.6438547486033519,0.6551152234636871,0.5,0.6263093575418994
0.632544271774485,0.6319118178532707,0.5886338995301771,0.6012466307277629,0.6274846404047705,0.605800505963137,0.6063426093241778,0.5,0.6230574629562703
0.6227998176014592,0.6232558139534884,0.649156406748746,0.6037965865552073,0.6092111263109895,0.6214318285453716,0.5958960328317373,0.5,0.5843137254901961
0.605664097508514,0.6040509051801398,0.5931170460656031,0.555908850026497,0.6625739379817172,0.5960745653342893,0.5938340204337695,0.5,0.5770747445778813
0.5871286206575393,0.5790257986402161,0.6610785135512713,0.5709206586826348,0.5965353450684548,0.6021234981838502,0.6077116512992456,0.5,0.5736239172953339
0.5992339212542312,0.6022626046677356,0.5933547122750757,0.6105640107430618,0.6353108854445039,0.5755389274897559,0.5784785319793337,0.5,0.5756280064136825
0.615095353209777,0.6133942161339422,0.6223475691646522,0.6213343108504399,0.6249440415435581,0.6292416509982989,0.6226161697555734,0.5,0.6030978601486257
0.6258156265685126,0.6321733311025598,0.633344487200937,0.6059337459046232,0.6223858122804082,0.6184540739501422,0.60431654676259,0.5,0.605571356867994
0.5899093275877547,0.5906275249124697,0.6615495107280726,0.5521300448430493,0.629230631115899,0.600861836789658,0.6346171110512613,0.5,0.5950264835263489
0.6408463661453542,0.635050597976081,0.6337626494940203,0.6098271155595997,0.6366145354185833,0.6202391904323827,0.6272309107635694,0.5,0.6498620055197792
0.6058761249338275,0.6097582495147345,0.5762308099523558,0.6187399030694669,0.613728604199753,0.5698782424563261,0.6178754190929945,0.5,0.5816128463031587
0.6180227471566054,0.6167104111986002,0.6331583552055993,0.6223297057638049,0.6437445319335083,0.6400699912510937,0.6208223972003499,0.5,0.6294838145231846
0.596840414137808,0.6056765440913959,0.6177258122099251,0.555209668558872,0.6362013566583363,0.6313816494109247,0.6356658336308462,0.5,0.6003213138164941
0.6043698085951608,0.5976886962802456,0.6606175514626219,0.6345538570920726,0.6517695919104369,0.6084326471650415,0.6173708920187794,0.5,0.6031960996749729
0.6328643482877622,0.6208300150429166,0.6203875763206795,0.5828581610833927,0.6288823997876294,0.6188832846650739,0.6028670029200955,0.5,0.6307406424210247
0.6107051516258677,0.6095177201315308,0.6151808549506759,0.5547655649500385,0.6268724881256851,0.6320789185239313,0.6028498355864085,0.5,0.59846547314578
0.5981530343007916,0.6112576956904133,0.6038698328935796,0.6330027051397655,0.6311345646437995,0.6061565523306948,0.581882145998241,0.5,0.5844327176781002
0.6318508949990773,0.6335117180291566,0.6554714892046503,0.6063618290258449,0.6810297102786492,0.6531647905517624,0.6729101310204835,0.5,0.6075844251706957
